Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Purchase Amount (USD),Season,Size,Color,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Review Rating,Shipping Type,Payment Method
1259,63,Male,Georgia,Yes,Belt,Accessories,76.07,Spring,L,Red,No,Yes,29,Bi-Weekly,3.74,Express,Credit Card
1260,55,Female,Arizona,Yes,Coat,Outerwear,15.27,Fall,L,Purple,Yes,No,29,Annually,3.68,Express,Debit Card
1261,20,Male,California,Yes,Shoes,Footwear,59.74,Fall,L,Yellow,No,No,15,Monthly,3.66,Express,Credit Card
1262,45,Male,Ohio,Yes,Blouse,Clothing,70.39,Summer,XL,Yellow,No,Yes,29,Bi-Weekly,3.17,Express,Venmo
1263,57,Male,Florida,No,T-shirt,Clothing,38.24,Winter,S,Blue,No,Yes,18,Monthly,3.39,Express,Cash
1264,35,Male,Florida,No,Skirt,Clothing,56.85,Spring,L,White,No,Yes,21,Weekly,3.81,Standard,Venmo
1265,54,Male,Arizona,No,Pants,Clothing,44.66,Summer,L,Black,No,Yes,16,Quarterly,3.33,Express,Cash
1266,34,Male,New York,No,Boots,Footwear,50.94,Summer,XL,Gray,No,No,14,Annually,3.02,Express,Venmo
1267,64,Male,Ohio,Yes,Scarf,Accessories,55.31,Spring,M,Green,No,Yes,26,Bi-Weekly,4.03,Express,Cash
1268,61,Male,New York,No,Scarf,Accessories,53.25,Fall,S,White,No,Yes,26,Weekly,3.56,Express,Credit Card
1269,44,Male,Arizona,Yes,Coat,Clothing,64.96,Winter,M,Black,Yes,No,22,Monthly,3.4,Express,Debit Card
1270,44,Female,Montana,Yes,Sneakers,Footwear,15.0,Fall,M,Blue,Yes,No,11,Bi-Weekly,3.6,Express,Venmo
1271,55,Male,Texas,No,Pants,Clothing,72.89,Spring,M,Green,No,No,24,Quarterly,4.14,Express,PayPal
1272,35,Male,Florida,No,Boots,Footwear,25.66,Spring,M,Yellow,No,No,22,Monthly,4.27,Express,Cash
1273,48,Male,Arizona,No,T-shirt,Clothing,76.85,Fall,XL,White,No,No,28,Annually,4.18,Express,PayPal
1274,31,Male,New York,No,T-shirt,Clothing,73.28,Spring,L,Green,Yes,No,29,Bi-Weekly,3.11,Express,Cash
1275,45,Male,Florida,No,Shoes,Footwear,74.08,Summer,XL,Purple,Yes,No,11,Monthly,3.74,Express,Cash
1276,62,Male,Ohio,Yes,Belt,Accessories,46.44,Spring,XL,Red,No,Yes,18,Bi-Weekly,4.8,Standard,PayPal
1277,24,Male,Arizona,No,Coat,Outerwear,97.75,Fall,M,Black,No,No,26,Annually,3.54,Express,Cash
1278,22,Female,Washington,No,Sneakers,Footwear,83.24,Fall,M,Green,No,Yes,27,Monthly,4.24,Express,Debit Card
1279,21,Female,New York,No,Belt,Accessories,66.73,Fall,L,Blue,Yes,No,14,Annually,3.96,Express,Debit Card
1280,22,Male,Georgia,No,Sweater,Clothing,57.38,Summer,M,Pink,No,Yes,26,Monthly,4.22,Standard,PayPal
1281,33,Male,Ohio,No,Belt,Accessories,48.58,Fall,XL,Green,No,No,27,Monthly,3.24,Standard,Debit Card
1282,58,Female,Ohio,Yes,Sunglasses,Accessories,62.12,Winter,M,Yellow,No,No,30,Annually,4.0,Standard,Credit Card
1283,69,Male,Montana,Yes,Blouse,Clothing,98.22,Summer,L,Green,No,No,25,Quarterly,3.87,Express,Cash
1284,33,Male,Florida,No,Sunglasses,Accessories,61.86,Fall,S,Gray,No,No,16,Quarterly,4.15,Express,Cash
1285,46,Male,New York,Yes,Sneakers,Footwear,38.24,Spring,L,Purple,No,No,26,Weekly,3.53,Express,Credit Card
1286,24,Female,Georgia,No,Coat,Clothing,58.87,Summer,L,Gray,Yes,No,28,Bi-Weekly,3.61,Express,Debit Card
1287,27,Male,Washington,No,Coat,Outerwear,44.58,Spring,S,Black,Yes,No,30,Quarterly,3.65,Express,Credit Card
1288,34,Male,Arizona,No,Jacket,Outerwear,98.99,Summer,L,Brown,No,Yes,11,Quarterly,3.08,Express,Debit Card
1289,21,Male,Georgia,No,Hoodie,Outerwear,70.73,Summer,S,Brown,Yes,No,23,Annually,3.42,Express,PayPal
1290,44,Male,Florida,No,Sweater,Clothing,45.06,Fall,L,Gray,No,No,22,Annually,4.27,Express,Venmo
1291,39,Female,Illinois,No,Boots,Footwear,61.68,Spring,XL,White,No,No,25,Weekly,4.21,Express,Debit Card
1292,29,Male,Ohio,Yes,Sandals,Footwear,46.06,Summer,S,Green,No,No,22,Weekly,4.36,Express,Cash
1293,21,Male,California,No,Skirt,Clothing,15.0,Summer,S,Pink,Yes,No,24,Quarterly,3.83,Express,Cash
1294,69,Male,Washington,No,Jacket,Outerwear,55.13,Fall,XL,Pink,Yes,No,26,Monthly,3.74,Express,Credit Card
1295,22,Male,Florida,No,Coat,Clothing,59.74,Fall,XL,Gray,No,No,26,Bi-Weekly,4.15,Express,Debit Card
1296,27,Female,Texas,Yes,Skirt,Clothing,66.79,Winter,XL,Purple,No,No,22,Quarterly,3.78,Express,Credit Card
1297,68,Female,Florida,No,Jacket,Outerwear,42.57,Spring,S,Pink,Yes,Yes,23,Bi-Weekly,3.65,Express,Credit Card
1298,69,Male,Arizona,Yes,Sunglasses,Accessories,51.29,Fall,M,Pink,No,No,13,Quarterly,3.56,Express,Venmo
1299,46,Female,Arizona,Yes,Coat,Outerwear,30.01,Summer,S,Gray,No,No,13,Bi-Weekly,3.19,Express,Credit Card
1300,51,Male,Florida,No,Hoodie,Outerwear,86.67,Fall,S,Yellow,Yes,No,26,Annually,4.52,Standard,PayPal
1301,28,Female,Texas,Yes,Coat,Clothing,47.04,Spring,M,Brown,No,Yes,22,Quarterly,3.17,Express,Cash
1302,25,Female,Texas,Yes,Belt,Accessories,51.8,Spring,XL,Gray,No,No,23,Monthly,3.01,Express,Cash
1303,19,Female,Florida,No,Sneakers,Footwear,48.52,Fall,M,Yellow,No,No,27,Annually,3.24,Express,Debit Card
1304,37,Female,Arizona,No,Sweater,Clothing,56.14,Summer,L,Green,No,Yes,20,Annually,3.61,Standard,Credit Card
1305,58,Male,Arizona,No,Coat,Clothing,78.32,Winter,S,Black,No,No,15,Quarterly,4.3,Standard,Cash
1306,38,Male,California,No,Jewelry,Accessories,86.76,Spring,M,Pink,Yes,No,16,Monthly,3.39,Express,PayPal
1307,22,Male,Ohio,No,Dress,Clothing,92.71,Fall,XL,Green,No,No,26,Bi-Weekly,3.99,Standard,Credit Card
1308,31,Male,Florida,No,Coat,Outerwear,53.46,Winter,M,Black,No,No,15,Monthly,4.2,Express,Venmo
1309,40,Male,Ohio,No,Skirt,Clothing,68.86,Winter,XL,Yellow,No,No,13,Quarterly,3.74,Express,Debit Card
1310,53,Male,Illinois,Yes,Coat,Outerwear,33.57,Summer,XL,Red,No,No,15,Weekly,3.96,Express,Credit Card
1311,35,Male,Florida,Yes,Skirt,Clothing,51.79,Spring,S,Pink,No,No,13,Bi-Weekly,4.3,Express,Cash
1312,45,Male,Ohio,Yes,Coat,Clothing,35.69,Winter,S,Yellow,No,No,15,Quarterly,3.55,Standard,PayPal
1313,24,Male,Illinois,No,Boots,Footwear,63.47,Summer,L,Green,No,Yes,12,Quarterly,3.03,Express,Credit Card
1314,39,Male,Montana,No,Jewelry,Accessories,46.72,Fall,S,Green,No,Yes,23,Bi-Weekly,2.9,Express,Venmo
1315,50,Male,New York,No,Sneakers,Footwear,31.85,Summer,S,Red,No,No,14,Annually,3.18,Express,Debit Card
1316,32,Male,Arizona,Yes,Jacket,Outerwear,37.76,Summer,L,Brown,No,No,20,Annually,3.01,Standard,Debit Card
1317,64,Male,Texas,No,Sunglasses,Accessories,40.41,Winter,M,Black,No,No,20,Monthly,4.85,Express,PayPal
1318,42,Female,New York,Yes,Scarf,Accessories,93.77,Fall,S,Green,No,Yes,26,Weekly,4.37,Express,Credit Card
1319,26,Female,California,No,Shirt,Clothing,31.4,Spring,M,Gray,No,No,15,Bi-Weekly,3.73,Express,Venmo
1320,25,Male,California,No,Coat,Clothing,40.07,Summer,XL,Brown,No,No,11,Quarterly,4.54,Express,Cash
1321,25,Female,Texas,No,T-shirt,Clothing,37.68,Spring,S,Green,No,No,17,Annually,3.57,Express,Credit Card
1322,46,Male,Ohio,Yes,Belt,Accessories,31.51,Summer,S,Pink,Yes,No,23,Quarterly,3.46,Express,PayPal
1323,24,Female,Montana,No,Sweater,Clothing,62.44,Winter,L,Purple,No,Yes,23,Weekly,3.86,Express,Cash
1324,19,Female,Texas,Yes,Dress,Clothing,72.55,Fall,S,Yellow,No,No,29,Weekly,3.74,Express,Debit Card
1325,52,Male,New York,No,Coat,Clothing,55.11,Summer,S,Blue,Yes,No,24,Quarterly,3.66,Standard,Debit Card
1326,29,Male,California,No,Dress,Clothing,52.41,Winter,L,White,No,No,13,Weekly,3.65,Express,Cash
1327,46,Female,New York,No,Sneakers,Footwear,54.89,Spring,L,White,No,No,30,Quarterly,4.21,Express,Credit Card
1328,59,Male,Georgia,No,Sunglasses,Accessories,37.43,Winter,XL,Brown,No,Yes,28,Monthly,3.44,Express,Credit Card
1329,44,Male,Illinois,Yes,Blouse,Clothing,68.26,Fall,M,Yellow,No,No,27,Monthly,3.91,Express,Venmo
1330,53,Male,New York,No,Scarf,Accessories,75.58,Fall,XL,Purple,Yes,Yes,29,Quarterly,3.53,Standard,Credit Card
1331,32,Male,Illinois,Yes,Coat,Clothing,74.34,Winter,XL,Black,No,Yes,12,Monthly,3.6,Express,Venmo
1332,20,Female,Florida,No,Jewelry,Accessories,34.43,Fall,XL,Yellow,No,No,24,Monthly,3.64,Express,Venmo
1333,36,Female,Arizona,No,Sunglasses,Accessories,36.99,Summer,M,Black,Yes,No,13,Bi-Weekly,3.11,Express,Debit Card
1334,45,Male,Illinois,Yes,Dress,Clothing,50.94,Summer,S,Pink,Yes,No,18,Quarterly,3.47,Express,Cash
1335,31,Male,Montana,No,Skirt,Clothing,76.22,Spring,M,Gray,Yes,No,11,Quarterly,4.25,Express,PayPal
1336,34,Male,California,No,Sneakers,Footwear,45.67,Winter,M,Gray,No,No,13,Annually,4.7,Express,Venmo
1337,19,Male,Arizona,Yes,T-shirt,Clothing,80.43,Spring,L,Pink,No,No,29,Annually,3.2,Express,Debit Card
1338,46,Female,Florida,Yes,Scarf,Accessories,97.17,Winter,M,Brown,No,Yes,20,Monthly,3.75,Express,Venmo
1339,52,Male,Washington,No,Sunglasses,Accessories,109.87,Fall,XL,Pink,No,No,28,Monthly,3.69,Express,Cash
1340,47,Male,Washington,No,Shoes,Footwear,50.59,Fall,M,Red,Yes,No,30,Quarterly,2.75,Standard,Venmo
1341,25,Male,Arizona,No,Blouse,Clothing,51.51,Spring,L,Brown,No,No,29,Weekly,3.66,Express,Debit Card
1342,31,Male,Arizona,No,Boots,Footwear,80.14,Fall,M,Yellow,No,Yes,28,Bi-Weekly,3.74,Express,Cash
1343,50,Male,Washington,No,Pants,Clothing,43.4,Fall,S,Black,No,Yes,12,Monthly,2.59,Standard,Cash
1344,48,Male,Florida,No,Scarf,Accessories,15.0,Summer,XL,Purple,No,No,21,Annually,4.53,Express,Venmo
1345,34,Female,Arizona,Yes,Sneakers,Footwear,36.72,Spring,L,Blue,No,No,25,Monthly,4.49,Express,Cash
1346,36,Male,Ohio,No,Sneakers,Footwear,48.05,Summer,XL,Brown,No,Yes,29,Bi-Weekly,3.43,Express,Venmo
1347,20,Male,Montana,Yes,Jewelry,Accessories,55.24,Fall,S,Green,No,No,16,Monthly,4.18,Express,Cash
1348,21,Female,Arizona,No,Jacket,Outerwear,77.84,Spring,S,Brown,No,Yes,22,Annually,3.42,Express,Credit Card
1349,48,Male,Illinois,No,Skirt,Clothing,67.04,Spring,S,White,No,No,14,Bi-Weekly,4.25,Express,Credit Card
1350,40,Female,Washington,Yes,Pants,Clothing,66.62,Fall,S,Blue,No,No,17,Annually,4.36,Express,Credit Card
1351,44,Male,California,No,Sandals,Footwear,69.39,Fall,S,Green,No,No,19,Quarterly,4.21,Express,Cash
1352,47,Female,Arizona,No,Sandals,Footwear,61.8,Winter,L,Black,No,No,30,Annually,3.52,Express,PayPal
1353,32,Female,Ohio,No,Hoodie,Outerwear,45.03,Winter,M,Purple,No,Yes,27,Annually,3.95,Express,PayPal
1354,66,Female,Montana,No,Shoes,Footwear,46.16,Fall,L,Brown,No,Yes,29,Bi-Weekly,4.38,Express,Credit Card
1355,40,Male,Illinois,No,Scarf,Accessories,23.62,Spring,XL,Yellow,No,No,25,Monthly,3.88,Express,Venmo
1356,44,Female,Washington,No,Scarf,Accessories,50.83,Summer,M,Red,Yes,No,12,Monthly,3.92,Express,Debit Card
1357,40,Male,Florida,Yes,Shirt,Clothing,58.61,Summer,S,Purple,Yes,No,14,Monthly,3.39,Express,Venmo
1358,39,Female,New York,No,T-shirt,Clothing,57.92,Spring,L,Gray,No,Yes,18,Quarterly,3.69,Express,Credit Card
1359,40,Male,Arizona,No,Sneakers,Footwear,60.22,Summer,M,Brown,No,No,24,Bi-Weekly,4.99,Express,Debit Card
1360,23,Male,Georgia,Yes,Sneakers,Footwear,79.4,Spring,M,Gray,No,No,29,Bi-Weekly,3.94,Express,PayPal
1361,68,Female,California,Yes,Shoes,Footwear,38.61,Spring,S,Red,No,No,23,Bi-Weekly,3.44,Express,Debit Card
1362,26,Male,Georgia,No,Sneakers,Footwear,15.25,Summer,S,Green,Yes,No,29,Monthly,4.18,Express,Debit Card
1363,21,Male,Texas,No,Blouse,Clothing,68.5,Fall,M,Gray,No,Yes,16,Quarterly,4.21,Standard,PayPal
1364,65,Female,California,Yes,Scarf,Accessories,46.08,Spring,M,Pink,No,No,24,Annually,4.11,Express,PayPal
1365,29,Female,California,No,Sandals,Footwear,15.0,Spring,M,Pink,Yes,No,12,Annually,3.49,Express,Debit Card
1366,19,Female,Georgia,No,Coat,Outerwear,22.33,Fall,M,Gray,No,No,29,Quarterly,3.74,Express,Venmo
1367,67,Male,Arizona,Yes,Dress,Clothing,54.68,Winter,S,Gray,Yes,No,12,Weekly,3.32,Standard,Debit Card
1368,68,Male,Ohio,Yes,Sneakers,Footwear,77.98,Summer,M,Green,No,No,21,Quarterly,4.32,Express,Debit Card
1369,64,Female,Georgia,No,Sunglasses,Accessories,26.97,Winter,XL,Red,No,Yes,30,Monthly,4.12,Express,Venmo
1370,19,Male,Texas,No,Sweater,Clothing,67.32,Fall,M,Gray,Yes,No,19,Annually,3.73,Express,Venmo
1371,51,Male,Ohio,No,Sneakers,Footwear,68.47,Spring,L,Yellow,Yes,No,30,Weekly,3.5,Express,Debit Card
1372,32,Male,New York,No,Sneakers,Footwear,47.01,Summer,M,White,No,No,26,Quarterly,3.03,Standard,Venmo
1373,47,Male,Washington,No,Shirt,Clothing,54.33,Spring,S,Gray,No,No,28,Quarterly,3.51,Express,Venmo
1374,28,Male,Georgia,No,Belt,Accessories,43.44,Spring,XL,Red,No,Yes,13,Annually,4.24,Standard,Credit Card
1375,55,Male,Georgia,Yes,T-shirt,Clothing,78.08,Spring,L,Yellow,Yes,Yes,17,Bi-Weekly,4.5,Standard,Cash
1376,45,Male,Montana,Yes,Jacket,Outerwear,103.77,Fall,L,Red,Yes,No,16,Monthly,3.39,Express,Credit Card
1377,21,Female,Illinois,No,Blouse,Clothing,77.99,Winter,XL,Gray,No,No,21,Quarterly,4.65,Express,Cash
1378,21,Male,Ohio,No,Coat,Outerwear,55.16,Summer,S,Gray,No,Yes,16,Annually,3.97,Express,Cash
1379,62,Male,Arizona,No,Belt,Accessories,73.56,Fall,S,Brown,No,No,23,Annually,2.37,Express,Cash
1380,20,Female,Ohio,No,Pants,Clothing,33.68,Winter,L,Yellow,No,No,12,Weekly,3.84,Express,Debit Card
1381,54,Male,Montana,No,Sunglasses,Accessories,40.43,Spring,L,Pink,No,Yes,23,Bi-Weekly,3.46,Standard,Credit Card
1382,26,Male,New York,No,Scarf,Accessories,17.2,Spring,XL,Purple,No,No,30,Bi-Weekly,3.28,Express,PayPal
1383,25,Female,Ohio,Yes,Jacket,Outerwear,26.36,Summer,S,Pink,No,Yes,27,Monthly,4.11,Express,Debit Card
1384,54,Male,Georgia,No,Belt,Accessories,66.07,Summer,L,Pink,No,No,14,Annually,3.15,Express,Cash
1385,30,Male,Montana,No,Shoes,Footwear,15.0,Summer,S,Red,Yes,No,23,Bi-Weekly,3.12,Express,Debit Card
1386,70,Female,Washington,No,Scarf,Accessories,53.22,Summer,XL,Green,No,No,26,Weekly,3.5,Standard,Cash
1387,64,Female,Georgia,No,Shirt,Clothing,35.25,Winter,L,Green,No,No,20,Annually,3.1,Express,PayPal
1388,33,Male,California,No,Sunglasses,Accessories,72.97,Fall,XL,Gray,No,No,14,Quarterly,3.03,Express,Debit Card
1389,37,Male,California,Yes,Boots,Footwear,60.24,Spring,XL,White,No,No,12,Quarterly,4.29,Express,Venmo
1390,33,Female,Florida,Yes,Blouse,Clothing,54.8,Spring,M,Yellow,No,No,11,Annually,4.22,Express,Credit Card
1391,47,Male,New York,No,Jacket,Outerwear,39.23,Winter,M,Brown,No,No,17,Weekly,4.01,Express,Cash
1392,23,Female,California,No,Jacket,Outerwear,44.52,Spring,L,Red,Yes,No,24,Annually,3.19,Express,Debit Card
1393,33,Male,New York,No,Blouse,Clothing,39.51,Spring,L,Brown,No,No,26,Bi-Weekly,3.55,Express,Venmo
1394,18,Male,Montana,No,T-shirt,Clothing,34.93,Spring,M,Brown,No,Yes,19,Bi-Weekly,4.16,Express,Credit Card
1395,63,Male,Arizona,No,Coat,Outerwear,105.88,Fall,XL,Purple,No,No,17,Quarterly,3.59,Express,Venmo
1396,22,Female,Illinois,No,Pants,Clothing,52.2,Winter,XL,White,Yes,No,19,Bi-Weekly,3.91,Standard,Debit Card
1397,65,Male,Florida,No,Pants,Clothing,48.81,Summer,L,Gray,No,Yes,20,Annually,4.22,Standard,Cash
1398,57,Female,Montana,No,Hoodie,Outerwear,54.79,Fall,S,Yellow,No,No,15,Annually,3.95,Express,Credit Card
1399,29,Female,New York,No,Belt,Accessories,29.03,Spring,L,Blue,No,No,16,Bi-Weekly,4.03,Express,Venmo
1400,48,Female,Illinois,No,Jacket,Outerwear,64.44,Spring,XL,Brown,No,Yes,19,Monthly,3.77,Express,Debit Card
1401,23,Male,Florida,No,Hoodie,Outerwear,46.83,Winter,S,Yellow,No,No,23,Monthly,2.82,Express,Venmo
1402,57,Male,Georgia,No,Scarf,Accessories,82.54,Spring,S,Pink,No,No,26,Monthly,4.09,Express,Credit Card
1403,46,Male,California,Yes,T-shirt,Clothing,57.6,Spring,M,Blue,No,No,27,Quarterly,4.29,Standard,PayPal
1404,37,Male,New York,No,Shoes,Footwear,94.2,Winter,S,Purple,No,No,24,Weekly,2.91,Standard,Debit Card
1405,21,Male,Ohio,No,Jewelry,Accessories,75.68,Fall,S,White,No,No,14,Bi-Weekly,3.01,Express,Debit Card
1406,60,Male,Ohio,Yes,Boots,Footwear,42.41,Fall,M,Red,Yes,Yes,16,Monthly,3.14,Standard,Debit Card
1407,50,Male,Georgia,No,Jewelry,Accessories,94.75,Spring,XL,Brown,Yes,No,29,Monthly,3.55,Express,Debit Card
1408,41,Male,California,No,Jewelry,Accessories,47.43,Summer,S,White,No,No,11,Bi-Weekly,3.95,Standard,PayPal
1409,33,Female,Florida,Yes,Sweater,Clothing,59.92,Fall,M,Pink,No,No,30,Monthly,4.3,Express,Cash
1410,44,Female,Georgia,No,Jacket,Outerwear,72.27,Fall,XL,Blue,No,Yes,25,Weekly,4.48,Express,Debit Card
1411,58,Male,Ohio,No,T-shirt,Clothing,43.56,Winter,XL,Red,No,No,11,Monthly,4.02,Express,Cash
1412,35,Male,Georgia,No,Hoodie,Outerwear,72.1,Spring,S,Green,No,No,25,Monthly,3.97,Standard,PayPal
1413,35,Female,Ohio,No,Shoes,Footwear,46.17,Spring,L,Blue,No,No,21,Monthly,3.49,Standard,Credit Card
1414,21,Male,Texas,Yes,Sunglasses,Accessories,27.17,Spring,S,Yellow,No,Yes,14,Annually,3.87,Express,Venmo
1415,56,Male,California,Yes,Jacket,Outerwear,69.46,Summer,L,Green,No,Yes,22,Annually,4.51,Express,Debit Card
1416,62,Female,New York,No,Belt,Accessories,75.11,Summer,S,Gray,No,Yes,29,Weekly,4.52,Express,Cash
1417,26,Male,Georgia,No,T-shirt,Clothing,47.24,Fall,L,Green,No,No,23,Weekly,4.17,Express,Cash
1418,21,Female,Ohio,No,Scarf,Accessories,52.89,Summer,M,Blue,No,No,24,Bi-Weekly,3.81,Express,Credit Card
1419,31,Female,Georgia,No,Hoodie,Outerwear,69.55,Spring,L,Gray,Yes,Yes,26,Annually,3.77,Express,Venmo
1420,58,Female,Ohio,No,Shoes,Footwear,39.18,Winter,S,Black,No,No,16,Quarterly,3.4,Express,Debit Card
1421,55,Male,New York,No,Scarf,Accessories,85.19,Summer,L,Purple,No,No,11,Bi-Weekly,4.75,Express,Debit Card
1422,55,Male,Georgia,No,Coat,Outerwear,51.11,Fall,S,Yellow,Yes,No,16,Quarterly,3.42,Express,PayPal
1423,46,Male,California,No,Pants,Clothing,59.75,Summer,S,Black,No,No,23,Quarterly,3.66,Standard,Debit Card
1424,40,Male,Florida,No,Sunglasses,Accessories,94.27,Spring,S,Black,No,No,17,Annually,3.87,Express,Cash
1425,18,Male,Florida,Yes,Jewelry,Accessories,75.66,Spring,M,Brown,Yes,No,16,Annually,4.21,Express,Debit Card
1426,64,Female,California,No,Scarf,Accessories,64.97,Fall,L,Brown,No,No,24,Quarterly,4.25,Express,Credit Card
1427,47,Male,California,No,Pants,Clothing,62.1,Fall,M,Black,Yes,No,15,Monthly,2.6,Standard,Cash
1428,18,Male,Florida,Yes,Shoes,Footwear,67.95,Spring,L,Purple,No,No,15,Annually,4.49,Express,Cash
1429,51,Male,Montana,Yes,Jacket,Outerwear,61.42,Spring,M,Black,No,No,24,Quarterly,3.47,Standard,Credit Card
1430,29,Male,Washington,Yes,Coat,Outerwear,77.22,Fall,S,Gray,Yes,No,13,Weekly,4.29,Standard,Debit Card
1431,26,Male,Texas,Yes,Sweater,Clothing,85.58,Winter,S,Pink,No,Yes,13,Monthly,3.42,Express,Venmo
1432,34,Male,Illinois,Yes,Scarf,Accessories,75.76,Fall,M,Green,No,No,15,Annually,4.83,Express,PayPal
1433,19,Female,Texas,No,Sandals,Footwear,86.21,Spring,XL,Red,No,No,29,Bi-Weekly,3.68,Express,Credit Card
1434,70,Male,Montana,No,Dress,Clothing,66.88,Winter,S,Pink,No,No,28,Monthly,3.63,Standard,Credit Card
1435,47,Male,Arizona,Yes,Coat,Clothing,46.9,Spring,S,Pink,No,No,28,Monthly,4.93,Standard,PayPal
1436,57,Male,Illinois,No,Belt,Accessories,68.22,Winter,XL,White,No,No,22,Weekly,4.34,Express,Cash
1437,28,Male,Ohio,No,Coat,Outerwear,86.8,Spring,L,Pink,Yes,No,15,Annually,3.73,Standard,Cash
1438,67,Female,Georgia,No,Coat,Clothing,35.58,Spring,S,Pink,No,No,13,Bi-Weekly,3.79,Express,Debit Card
1439,55,Male,Texas,No,Pants,Clothing,54.58,Summer,XL,Gray,No,No,29,Weekly,3.68,Express,Venmo
1440,54,Male,California,No,Pants,Clothing,60.23,Winter,S,Red,No,Yes,24,Bi-Weekly,3.78,Express,PayPal
1441,70,Male,Georgia,No,Boots,Footwear,62.88,Winter,M,Red,No,Yes,21,Annually,3.96,Express,PayPal
1442,41,Male,Washington,No,Pants,Clothing,51.73,Fall,S,Red,Yes,No,24,Weekly,4.92,Express,PayPal
1443,38,Female,Montana,Yes,Sweater,Clothing,59.96,Summer,M,Gray,No,No,17,Annually,3.99,Standard,PayPal
1444,61,Male,Georgia,No,Sandals,Footwear,94.07,Spring,XL,Gray,No,No,23,Annually,3.57,Express,Cash
1445,30,Male,Arizona,No,Sandals,Footwear,63.09,Spring,XL,Yellow,No,No,15,Monthly,3.77,Express,Credit Card
1446,46,Male,New York,No,Sweater,Clothing,98.11,Spring,L,Yellow,No,Yes,22,Bi-Weekly,3.6,Express,Cash
1447,58,Male,Montana,Yes,Blouse,Clothing,44.58,Summer,L,Green,Yes,No,19,Monthly,4.06,Express,Credit Card
1448,24,Male,Florida,No,Scarf,Accessories,98.3,Summer,S,Black,No,No,18,Annually,3.63,Standard,Venmo
1449,50,Female,Florida,No,Coat,Outerwear,30.58,Spring,M,Red,No,No,15,Weekly,3.54,Standard,Cash
1450,36,Male,New York,No,Dress,Clothing,95.22,Winter,XL,White,No,No,30,Annually,4.39,Standard,PayPal
1451,64,Male,New York,No,Jewelry,Accessories,42.87,Fall,XL,White,No,No,22,Quarterly,4.46,Standard,Venmo
1452,40,Female,Florida,No,Sandals,Footwear,101.54,Summer,L,Yellow,No,No,29,Monthly,3.9,Express,PayPal
1453,37,Female,Illinois,No,Boots,Footwear,46.63,Winter,S,Red,No,Yes,19,Quarterly,3.45,Standard,Cash
1454,25,Male,New York,No,Dress,Clothing,91.35,Winter,M,Pink,No,No,24,Bi-Weekly,3.12,Express,PayPal
1455,29,Female,Texas,No,Blouse,Clothing,80.35,Summer,S,Red,No,No,20,Quarterly,4.15,Express,Cash
1456,44,Male,Texas,No,Dress,Clothing,55.55,Fall,S,Blue,Yes,No,21,Weekly,3.19,Express,Venmo
1457,35,Male,Ohio,No,Scarf,Accessories,60.04,Fall,XL,Gray,No,Yes,19,Monthly,4.36,Express,Credit Card
1458,48,Male,California,No,Pants,Clothing,62.17,Winter,L,Green,No,No,13,Annually,3.61,Express,Credit Card
1459,59,Male,Illinois,Yes,Sneakers,Footwear,48.58,Spring,S,Blue,No,No,24,Annually,3.51,Standard,Venmo
1460,64,Male,Arizona,Yes,Jewelry,Accessories,102.37,Fall,M,Black,No,No,26,Weekly,4.2,Express,Debit Card
1461,66,Male,Ohio,Yes,Jewelry,Accessories,29.36,Summer,XL,Yellow,No,No,28,Weekly,3.54,Standard,Cash
1462,36,Male,New York,Yes,Shirt,Clothing,76.08,Winter,XL,Blue,Yes,No,20,Quarterly,3.9,Express,Venmo
1463,62,Male,Illinois,Yes,Jacket,Outerwear,44.34,Summer,M,Green,No,No,27,Annually,4.21,Standard,Credit Card
1464,38,Female,Ohio,No,Shoes,Footwear,62.43,Spring,XL,Pink,No,Yes,29,Bi-Weekly,4.18,Express,Cash
1465,42,Male,Georgia,No,Coat,Clothing,47.05,Winter,S,Black,No,Yes,16,Bi-Weekly,4.22,Express,Cash
1466,34,Female,Texas,No,Coat,Outerwear,86.05,Summer,S,Pink,No,No,25,Quarterly,2.85,Standard,Debit Card
1467,45,Male,Illinois,Yes,Shirt,Clothing,42.91,Spring,M,Red,No,Yes,19,Quarterly,3.13,Express,PayPal
1468,44,Female,Ohio,No,Sunglasses,Accessories,49.69,Fall,M,Blue,Yes,No,17,Bi-Weekly,3.32,Express,PayPal
1469,27,Male,Montana,Yes,Belt,Accessories,72.68,Summer,S,Brown,No,No,22,Weekly,3.07,Express,PayPal
1470,33,Male,Ohio,No,Blouse,Clothing,40.29,Summer,L,Blue,No,No,29,Annually,4.32,Express,Venmo
1471,52,Female,Montana,No,Coat,Outerwear,37.18,Summer,M,Pink,Yes,Yes,27,Monthly,3.74,Standard,Venmo
1472,70,Male,Texas,Yes,Hoodie,Outerwear,23.06,Summer,L,Brown,Yes,No,24,Annually,3.14,Express,Cash
1473,42,Male,Arizona,No,Sneakers,Footwear,87.0,Spring,S,Pink,Yes,No,12,Monthly,4.0,Express,Venmo
1474,59,Male,Washington,No,Coat,Clothing,58.96,Spring,M,Green,No,No,12,Monthly,3.21,Express,Venmo
1475,50,Male,Montana,No,Sunglasses,Accessories,31.92,Winter,S,Purple,No,No,20,Monthly,4.36,Express,Credit Card
