customer_id,age,gender,location,subscription_status,item_purchased,category,purchase_amount_usd,season,size,color,discount_applied,previous_purchases,frequency_of_purchases,review_rating,shipping_type,payment_method,age_group,purchase_frequency_days,customer_segment
583,27,Male,Texas,No,Coat,Outerwear,69.22,Summer,L,Red,No,8,Bi-Weekly,3.24,Express,Credit Card,Adult,14,Returning
584,40,Male,Illinois,No,Pants,Clothing,49.9,Fall,XL,Yellow,Yes,7,Bi-Weekly,3.98,Express,Debit Card,Middle-aged,14,Returning
585,19,Female,Arizona,No,Boots,Footwear,108.42,Fall,S,Pink,No,6,Weekly,3.97,Express,PayPal,Young Adult,7,Returning
586,32,Male,California,No,T-shirt,Clothing,71.34,Spring,L,Purple,No,8,Quarterly,3.14,Express,Venmo,Adult,90,Returning
587,41,Female,Texas,No,Jacket,Outerwear,49.07,Winter,XL,Gray,No,4,Monthly,3.09,Express,PayPal,Middle-aged,30,Returning
588,31,Male,California,No,Coat,Clothing,93.44,Winter,XL,Pink,Yes,4,Monthly,4.52,Express,Cash,Adult,30,Returning
589,34,Male,Ohio,Yes,Pants,Clothing,45.2,Spring,M,Pink,Yes,6,Annually,3.19,Express,Venmo,Adult,365,Returning
590,34,Male,Ohio,No,Blouse,Clothing,58.93,Winter,M,Green,Yes,7,Quarterly,4.36,Express,PayPal,Adult,90,Returning
591,62,Male,New York,Yes,Pants,Clothing,52.95,Summer,S,Black,No,5,Quarterly,3.73,Express,Debit Card,Senior,90,Returning
592,18,Male,Ohio,No,Shirt,Clothing,58.72,Summer,XL,Gray,No,7,Weekly,4.55,Standard,PayPal,Young Adult,7,Returning
593,33,Male,Florida,No,Sneakers,Footwear,61.69,Winter,L,Blue,Yes,5,Bi-Weekly,3.55,Express,Venmo,Adult,14,Returning
594,50,Male,California,No,Dress,Clothing,63.19,Fall,XL,Brown,No,10,Annually,3.5,Standard,PayPal,Middle-aged,365,Returning
595,47,Female,New York,Yes,Sweater,Clothing,60.64,Spring,M,Brown,Yes,3,Annually,3.07,Standard,PayPal,Middle-aged,365,Returning
596,24,Female,New York,No,Sunglasses,Accessories,68.87,Fall,XL,Brown,No,4,Quarterly,4.02,Express,Venmo,Young Adult,90,Returning
597,28,Male,Montana,No,Coat,Outerwear,37.08,Spring,S,Black,No,9,Bi-Weekly,3.01,Standard,PayPal,Adult,14,Returning
598,21,Male,Florida,Yes,Sweater,Clothing,65.95,Spring,XL,Black,Yes,4,Weekly,3.6,Standard,Cash,Young Adult,7,Returning
599,68,Male,Illinois,No,Sunglasses,Accessories,67.3,Summer,L,Gray,Yes,5,Weekly,4.13,Express,PayPal,Senior,7,Returning
600,61,Female,Illinois,No,T-shirt,Clothing,61.75,Summer,L,Yellow,No,3,Monthly,3.53,Express,PayPal,Senior,30,Returning
601,55,Female,Florida,No,Shoes,Footwear,39.05,Fall,M,Yellow,No,8,Monthly,4.47,Express,Venmo,Middle-aged,30,Returning
602,50,Male,Washington,No,Scarf,Accessories,21.42,Winter,M,Purple,No,8,Monthly,4.13,Express,Debit Card,Middle-aged,30,Returning
603,66,Male,Montana,No,Jacket,Outerwear,69.31,Fall,S,Yellow,Yes,3,Weekly,4.55,Express,PayPal,Senior,7,Returning
604,25,Male,Texas,No,Sneakers,Footwear,74.24,Summer,S,Black,No,7,Annually,4.38,Express,PayPal,Adult,365,Returning
605,70,Male,California,No,Sweater,Clothing,94.99,Winter,S,Pink,No,7,Weekly,3.85,Express,Credit Card,Senior,7,Returning
606,18,Female,Ohio,No,Jewelry,Accessories,34.44,Fall,M,Pink,No,8,Annually,4.19,Standard,PayPal,Young Adult,365,Returning
607,36,Male,Montana,No,Shoes,Footwear,94.66,Winter,M,Black,Yes,7,Bi-Weekly,3.57,Express,PayPal,Adult,14,Returning
608,43,Female,Ohio,Yes,Shoes,Footwear,63.0,Summer,M,Gray,No,8,Bi-Weekly,3.74,Express,Cash,Middle-aged,14,Returning
609,41,Female,Illinois,No,Jacket,Outerwear,44.37,Fall,L,Pink,No,6,Annually,4.03,Express,Cash,Middle-aged,365,Returning
610,51,Male,Ohio,No,Coat,Clothing,75.35,Spring,M,Blue,No,6,Annually,4.22,Express,Venmo,Middle-aged,365,Returning
611,38,Male,Florida,No,Sneakers,Footwear,79.11,Fall,XL,Brown,No,10,Quarterly,3.88,Standard,Debit Card,Adult,90,Returning
612,19,Male,Ohio,No,Scarf,Accessories,53.49,Winter,L,Blue,Yes,3,Quarterly,4.43,Express,PayPal,Young Adult,90,Returning
613,47,Male,Washington,No,Pants,Clothing,65.92,Winter,S,Black,No,3,Quarterly,4.03,Express,PayPal,Middle-aged,90,Returning
614,67,Male,Washington,No,Shirt,Clothing,70.52,Summer,S,Gray,No,7,Weekly,3.66,Standard,Debit Card,Senior,7,Returning
615,59,Male,Washington,Yes,Blouse,Clothing,59.36,Spring,S,Green,No,4,Monthly,3.19,Express,Credit Card,Middle-aged,30,Returning
616,59,Male,Ohio,No,Jacket,Outerwear,48.77,Winter,XL,Black,No,5,Bi-Weekly,3.36,Express,Venmo,Middle-aged,14,Returning
617,26,Female,Arizona,No,Jewelry,Accessories,66.33,Spring,S,Black,No,3,Quarterly,3.38,Express,Debit Card,Adult,90,Returning
618,23,Female,Ohio,Yes,Shoes,Footwear,73.98,Winter,XL,Blue,No,10,Monthly,4.66,Express,Cash,Young Adult,30,Returning
619,22,Male,Texas,No,Skirt,Clothing,84.67,Winter,M,Purple,No,3,Quarterly,4.6,Express,Cash,Young Adult,90,Returning
620,23,Male,Ohio,No,T-shirt,Clothing,56.12,Summer,XL,Gray,Yes,5,Quarterly,4.61,Standard,PayPal,Young Adult,90,Returning
621,39,Female,New York,Yes,Pants,Clothing,58.21,Spring,L,Gray,No,9,Quarterly,4.7,Standard,Cash,Adult,90,Returning
622,36,Female,Texas,No,Shoes,Footwear,41.84,Winter,XL,Black,Yes,3,Annually,3.32,Express,Debit Card,Adult,365,Returning
623,25,Female,Georgia,No,Shirt,Clothing,37.24,Winter,XL,Black,Yes,9,Annually,4.52,Express,Venmo,Adult,365,Returning
624,65,Female,Washington,No,Sandals,Footwear,73.65,Summer,S,White,No,3,Weekly,4.49,Express,Cash,Senior,7,Returning
625,53,Male,Washington,No,Jacket,Outerwear,43.29,Summer,S,Brown,No,9,Monthly,3.13,Express,Debit Card,Middle-aged,30,Returning
626,60,Female,California,No,Pants,Clothing,88.6,Winter,M,Green,No,9,Weekly,3.11,Express,Cash,Senior,7,Returning
627,55,Male,Georgia,No,Sunglasses,Accessories,80.36,Spring,XL,Green,No,9,Monthly,4.13,Express,Venmo,Middle-aged,30,Returning
628,20,Female,Washington,Yes,Jacket,Outerwear,67.09,Fall,S,Purple,Yes,10,Quarterly,4.2,Express,Debit Card,Young Adult,90,Returning
629,56,Male,Texas,No,Sneakers,Footwear,33.44,Summer,M,Green,No,3,Bi-Weekly,3.58,Standard,Venmo,Middle-aged,14,Returning
630,43,Male,Montana,Yes,Sneakers,Footwear,71.83,Spring,L,Brown,No,5,Quarterly,3.86,Express,Cash,Middle-aged,90,Returning
631,24,Male,Arizona,No,Shoes,Footwear,92.37,Spring,M,Yellow,No,7,Monthly,4.05,Express,Cash,Young Adult,30,Returning
632,34,Male,Georgia,No,Sneakers,Footwear,54.36,Winter,S,Black,Yes,4,Annually,3.69,Express,Debit Card,Adult,365,Returning
633,23,Male,Montana,No,Skirt,Clothing,61.42,Spring,S,Green,No,9,Bi-Weekly,4.14,Express,PayPal,Young Adult,14,Returning
634,28,Female,Illinois,Yes,Jewelry,Accessories,69.82,Winter,M,Yellow,Yes,3,Quarterly,2.95,Standard,PayPal,Adult,90,Returning
635,67,Male,Illinois,No,Coat,Outerwear,48.81,Winter,XL,Purple,No,8,Weekly,2.8,Express,Debit Card,Senior,7,Returning
636,53,Female,Texas,No,Sandals,Footwear,86.91,Spring,S,Brown,No,6,Weekly,3.72,Standard,Cash,Middle-aged,7,Returning
637,24,Male,Arizona,Yes,Boots,Footwear,48.42,Spring,S,Blue,Yes,3,Quarterly,3.59,Standard,PayPal,Young Adult,90,Returning
638,64,Male,Ohio,Yes,Dress,Clothing,69.44,Fall,L,Yellow,Yes,7,Bi-Weekly,3.21,Express,PayPal,Senior,14,Returning
639,55,Female,California,No,Skirt,Clothing,46.47,Spring,S,Red,No,9,Weekly,3.82,Standard,PayPal,Middle-aged,7,Returning
640,64,Male,California,No,Sweater,Clothing,48.7,Spring,M,Brown,No,10,Annually,3.86,Express,Credit Card,Senior,365,Returning
641,31,Male,Ohio,No,Blouse,Clothing,61.36,Winter,M,White,Yes,3,Bi-Weekly,3.53,Express,Cash,Adult,14,Returning
642,44,Female,Washington,No,Belt,Accessories,87.41,Summer,S,White,No,4,Weekly,4.41,Express,Venmo,Middle-aged,7,Returning
643,61,Male,California,No,Sneakers,Footwear,83.25,Fall,M,Black,Yes,3,Bi-Weekly,3.65,Express,Credit Card,Senior,14,Returning
644,38,Male,Illinois,No,T-shirt,Clothing,54.42,Winter,XL,Purple,No,8,Bi-Weekly,3.18,Express,Venmo,Adult,14,Returning
645,38,Male,Ohio,No,Sunglasses,Accessories,48.36,Summer,M,Brown,No,4,Bi-Weekly,3.04,Standard,PayPal,Adult,14,Returning
646,25,Male,Montana,No,Sunglasses,Accessories,67.02,Spring,M,Yellow,Yes,7,Quarterly,3.63,Express,Cash,Adult,90,Returning
647,54,Female,Florida,No,Pants,Clothing,78.63,Fall,XL,Green,No,10,Annually,2.9,Express,Cash,Middle-aged,365,Returning
648,30,Male,Arizona,No,Shoes,Footwear,71.13,Winter,L,Yellow,Yes,5,Monthly,4.05,Express,Venmo,Adult,30,Returning
649,50,Male,Washington,No,Belt,Accessories,43.54,Spring,XL,Brown,No,6,Annually,3.38,Express,PayPal,Middle-aged,365,Returning
650,41,Female,Texas,No,Blouse,Clothing,73.84,Fall,S,Purple,No,3,Bi-Weekly,3.27,Express,Cash,Middle-aged,14,Returning
651,48,Male,California,No,Shirt,Clothing,63.98,Fall,L,Black,No,7,Monthly,4.4,Express,Debit Card,Middle-aged,30,Returning
652,20,Male,Montana,Yes,Shoes,Footwear,39.31,Winter,XL,Gray,No,10,Quarterly,3.78,Express,Debit Card,Young Adult,90,Returning
653,35,Male,California,No,Skirt,Clothing,39.99,Spring,L,Red,Yes,3,Quarterly,4.68,Express,Venmo,Adult,90,Returning
654,22,Male,Washington,Yes,Dress,Clothing,50.23,Winter,XL,Blue,No,8,Annually,3.27,Express,Debit Card,Young Adult,365,Returning
655,54,Male,Georgia,No,Sneakers,Footwear,87.29,Fall,M,Yellow,No,9,Weekly,3.48,Express,Venmo,Middle-aged,7,Returning
656,52,Male,Montana,Yes,Shirt,Clothing,64.91,Spring,S,Green,No,6,Quarterly,3.77,Express,Debit Card,Middle-aged,90,Returning
657,49,Male,Arizona,No,Dress,Clothing,45.32,Fall,M,Gray,No,7,Quarterly,4.34,Express,Credit Card,Middle-aged,90,Returning
658,37,Male,Arizona,No,Jacket,Outerwear,90.45,Spring,S,Pink,No,3,Annually,3.87,Express,PayPal,Adult,365,Returning
659,22,Male,Florida,No,Blouse,Clothing,52.67,Fall,L,Brown,No,5,Monthly,3.61,Express,Debit Card,Young Adult,30,Returning
660,59,Male,Washington,No,T-shirt,Clothing,23.89,Summer,XL,Blue,No,9,Bi-Weekly,3.76,Express,Credit Card,Middle-aged,14,Returning
661,32,Female,Texas,No,Boots,Footwear,53.79,Summer,XL,Purple,No,6,Weekly,3.97,Express,Credit Card,Adult,7,Returning
662,67,Female,Illinois,No,T-shirt,Clothing,60.85,Summer,XL,Brown,Yes,9,Weekly,4.21,Express,PayPal,Senior,7,Returning
663,58,Male,Washington,No,Hoodie,Outerwear,55.4,Fall,M,Yellow,No,8,Weekly,3.71,Express,Cash,Middle-aged,7,Returning
664,47,Female,Arizona,No,Shoes,Footwear,20.14,Spring,M,Red,Yes,10,Annually,4.23,Standard,Debit Card,Middle-aged,365,Returning
665,33,Male,Georgia,Yes,Shoes,Footwear,61.01,Winter,S,Blue,No,10,Monthly,3.98,Express,PayPal,Adult,30,Returning
666,49,Female,Illinois,No,Scarf,Accessories,39.6,Winter,L,White,No,9,Weekly,4.85,Express,Venmo,Middle-aged,7,Returning
667,52,Female,Florida,No,T-shirt,Clothing,86.69,Spring,L,White,Yes,6,Bi-Weekly,4.28,Express,Venmo,Middle-aged,14,Returning
668,62,Male,California,No,Scarf,Accessories,56.58,Summer,S,Purple,No,3,Bi-Weekly,3.33,Standard,PayPal,Senior,14,Returning
669,40,Male,Illinois,No,Shirt,Clothing,69.17,Winter,M,Green,No,3,Annually,3.03,Express,Debit Card,Middle-aged,365,Returning
670,19,Male,California,No,Belt,Accessories,72.68,Fall,L,Brown,Yes,9,Quarterly,3.99,Express,Credit Card,Young Adult,90,Returning
671,49,Male,Texas,No,Hoodie,Outerwear,35.9,Summer,L,Yellow,Yes,8,Weekly,4.34,Express,Venmo,Middle-aged,7,Returning
672,49,Male,Georgia,No,Coat,Clothing,67.38,Fall,XL,Red,No,4,Quarterly,3.16,Express,Cash,Middle-aged,90,Returning
673,28,Female,Washington,Yes,Belt,Accessories,20.09,Winter,L,Gray,No,8,Monthly,4.59,Standard,Credit Card,Adult,30,Returning
674,44,Female,California,No,Sweater,Clothing,60.31,Spring,M,Blue,No,8,Annually,2.87,Standard,Venmo,Middle-aged,365,Returning
675,20,Male,Texas,Yes,Jacket,Outerwear,48.27,Fall,XL,Pink,No,4,Annually,4.89,Express,PayPal,Young Adult,365,Returning
676,62,Male,California,Yes,Shirt,Clothing,94.32,Fall,S,Yellow,No,10,Monthly,3.89,Express,Cash,Senior,30,Returning
677,23,Male,Montana,No,Coat,Outerwear,54.19,Winter,S,Gray,No,6,Weekly,3.06,Express,Cash,Young Adult,7,Returning
678,57,Female,Florida,No,Scarf,Accessories,55.83,Summer,L,Black,No,6,Bi-Weekly,2.66,Express,Debit Card,Middle-aged,14,Returning
679,37,Male,Montana,No,Coat,Clothing,61.31,Spring,L,Brown,Yes,9,Bi-Weekly,2.89,Standard,Debit Card,Adult,14,Returning
680,49,Male,Arizona,No,Sneakers,Footwear,81.19,Winter,M,Pink,No,10,Weekly,4.44,Express,Credit Card,Middle-aged,7,Returning
681,47,Male,Illinois,No,Scarf,Accessories,50.41,Spring,XL,Red,No,6,Monthly,3.84,Express,PayPal,Middle-aged,30,Returning
682,56,Female,New York,Yes,Shirt,Clothing,57.33,Summer,XL,Blue,No,7,Quarterly,3.72,Express,Debit Card,Middle-aged,90,Returning
683,39,Male,Arizona,No,Dress,Clothing,55.21,Summer,XL,Blue,Yes,10,Monthly,3.25,Standard,Debit Card,Adult,30,Returning
684,57,Male,Montana,No,Sneakers,Footwear,16.68,Winter,L,Red,Yes,10,Weekly,3.1,Standard,Debit Card,Middle-aged,7,Returning
685,53,Female,New York,No,Jewelry,Accessories,57.99,Fall,L,Blue,No,10,Quarterly,3.32,Express,Venmo,Middle-aged,90,Returning
686,33,Female,Illinois,No,Hoodie,Outerwear,61.18,Fall,M,Brown,No,9,Quarterly,3.61,Express,Debit Card,Adult,90,Returning
687,20,Male,California,Yes,Shirt,Clothing,50.32,Winter,XL,Red,No,10,Monthly,4.87,Express,PayPal,Young Adult,30,Returning
688,35,Male,Texas,Yes,T-shirt,Clothing,60.55,Fall,S,Red,No,3,Weekly,2.86,Standard,Debit Card,Adult,7,Returning
689,70,Male,Illinois,Yes,Dress,Clothing,64.15,Fall,L,Black,No,4,Weekly,4.04,Express,Cash,Senior,7,Returning
690,61,Male,Washington,No,Sneakers,Footwear,27.28,Summer,S,Pink,No,7,Quarterly,3.32,Standard,Venmo,Senior,90,Returning
691,65,Female,Montana,Yes,Sweater,Clothing,72.88,Spring,M,Brown,No,4,Monthly,3.65,Express,Cash,Senior,30,Returning
692,19,Male,Illinois,No,Sweater,Clothing,64.22,Winter,L,Gray,No,5,Bi-Weekly,4.49,Express,Credit Card,Young Adult,14,Returning
693,30,Male,New York,No,Hoodie,Outerwear,65.22,Fall,S,Yellow,No,6,Weekly,4.67,Express,PayPal,Adult,7,Returning
694,18,Male,Arizona,No,Sunglasses,Accessories,23.98,Fall,L,Pink,No,9,Quarterly,3.97,Express,Debit Card,Young Adult,90,Returning
695,53,Male,California,No,Skirt,Clothing,53.01,Spring,L,Red,Yes,4,Quarterly,3.98,Express,Venmo,Middle-aged,90,Returning
696,57,Female,Ohio,No,Shoes,Footwear,77.12,Spring,S,Yellow,No,8,Quarterly,3.9,Express,PayPal,Middle-aged,90,Returning
697,50,Male,Texas,Yes,Belt,Accessories,54.55,Spring,XL,Purple,No,3,Monthly,3.64,Express,Credit Card,Middle-aged,30,Returning
698,52,Male,Ohio,No,Coat,Clothing,50.96,Spring,S,White,No,8,Bi-Weekly,3.34,Express,Credit Card,Middle-aged,14,Returning
699,41,Male,California,Yes,Dress,Clothing,29.63,Summer,L,White,Yes,10,Quarterly,4.56,Express,Credit Card,Middle-aged,90,Returning
700,53,Male,Illinois,Yes,Dress,Clothing,49.47,Summer,L,Red,No,7,Annually,3.87,Express,Cash,Middle-aged,365,Returning
701,22,Male,Washington,No,Boots,Footwear,84.49,Fall,S,Purple,No,6,Bi-Weekly,4.18,Standard,Cash,Young Adult,14,Returning
702,63,Male,Georgia,Yes,Blouse,Clothing,26.89,Fall,S,Green,No,9,Monthly,3.62,Express,Credit Card,Senior,30,Returning
703,51,Female,Texas,No,Belt,Accessories,80.96,Summer,S,Yellow,Yes,4,Quarterly,3.94,Express,Credit Card,Middle-aged,90,Returning
704,60,Female,Washington,No,Sandals,Footwear,42.43,Summer,M,Blue,Yes,8,Annually,3.87,Express,Cash,Senior,365,Returning
705,51,Female,Arizona,No,Scarf,Accessories,42.31,Summer,L,Green,No,8,Weekly,4.32,Express,Venmo,Middle-aged,7,Returning
706,50,Female,Washington,No,Coat,Clothing,75.7,Fall,M,Yellow,Yes,7,Bi-Weekly,4.85,Express,PayPal,Middle-aged,14,Returning
707,38,Male,Illinois,No,Shoes,Footwear,81.93,Spring,S,Blue,No,7,Quarterly,3.87,Standard,Cash,Adult,90,Returning
708,37,Male,Georgia,No,Jewelry,Accessories,82.35,Spring,L,Red,No,3,Monthly,3.11,Express,PayPal,Adult,30,Returning
709,51,Male,Washington,No,Skirt,Clothing,22.33,Summer,S,Pink,No,6,Annually,4.14,Express,Debit Card,Middle-aged,365,Returning
710,55,Male,Illinois,No,T-shirt,Clothing,44.81,Spring,XL,Brown,No,10,Quarterly,3.3,Express,Debit Card,Middle-aged,90,Returning
711,55,Male,New York,No,Jewelry,Accessories,58.59,Spring,S,Yellow,Yes,6,Quarterly,4.28,Express,Debit Card,Middle-aged,90,Returning
712,59,Male,California,No,Pants,Clothing,72.7,Fall,M,Yellow,No,3,Annually,3.88,Express,Cash,Middle-aged,365,Returning
713,54,Female,California,Yes,Jewelry,Accessories,75.22,Winter,M,Brown,Yes,6,Quarterly,3.76,Express,Debit Card,Middle-aged,90,Returning
714,39,Male,New York,No,Skirt,Clothing,110.0,Summer,XL,Red,No,10,Monthly,3.56,Express,PayPal,Adult,30,Returning
715,67,Male,California,No,Blouse,Clothing,73.13,Winter,L,Pink,No,3,Bi-Weekly,3.73,Express,Debit Card,Senior,14,Returning
716,54,Male,Washington,No,Sneakers,Footwear,62.98,Summer,M,Black,No,6,Annually,3.09,Express,Debit Card,Middle-aged,365,Returning
717,39,Male,Florida,Yes,Jewelry,Accessories,58.3,Winter,L,Blue,No,9,Weekly,3.8,Standard,Venmo,Adult,7,Returning
718,66,Male,California,No,Sunglasses,Accessories,51.59,Winter,M,Purple,Yes,10,Annually,2.83,Express,PayPal,Senior,365,Returning
719,45,Female,California,No,Belt,Accessories,56.03,Winter,XL,White,No,3,Bi-Weekly,3.45,Express,Debit Card,Middle-aged,14,Returning
720,31,Female,Washington,Yes,Sunglasses,Accessories,22.28,Spring,XL,Purple,No,6,Annually,4.3,Express,Credit Card,Adult,365,Returning
721,24,Male,Georgia,No,Scarf,Accessories,68.32,Spring,XL,Gray,No,10,Annually,4.05,Express,Cash,Young Adult,365,Returning
722,49,Female,Ohio,Yes,Shoes,Footwear,103.89,Spring,S,Yellow,No,10,Quarterly,3.08,Express,Credit Card,Middle-aged,90,Returning
723,70,Male,New York,No,Shoes,Footwear,47.31,Winter,XL,Black,No,8,Weekly,3.75,Standard,Debit Card,Senior,7,Returning
724,65,Male,Illinois,No,Scarf,Accessories,32.15,Spring,XL,Red,No,7,Bi-Weekly,3.6,Express,Cash,Senior,14,Returning
725,42,Female,Washington,No,T-shirt,Clothing,33.88,Fall,S,Green,No,4,Bi-Weekly,4.07,Express,PayPal,Middle-aged,14,Returning
726,39,Male,Illinois,No,Sandals,Footwear,54.47,Winter,S,Purple,No,7,Annually,3.5,Express,Cash,Adult,365,Returning
727,62,Male,Texas,No,Coat,Clothing,78.01,Summer,S,Purple,No,10,Monthly,4.36,Standard,Venmo,Senior,30,Returning
728,38,Female,Georgia,No,Hoodie,Outerwear,60.75,Summer,M,Green,No,5,Weekly,4.02,Express,Credit Card,Adult,7,Returning
729,39,Female,California,No,Skirt,Clothing,78.16,Summer,S,Gray,No,10,Annually,3.85,Express,PayPal,Adult,365,Returning
730,39,Male,Georgia,Yes,Boots,Footwear,44.51,Summer,S,Gray,No,10,Weekly,3.6,Express,Debit Card,Adult,7,Returning
731,20,Female,Texas,No,Jacket,Outerwear,41.04,Fall,XL,Yellow,No,7,Quarterly,3.8,Express,PayPal,Young Adult,90,Returning
732,62,Male,Montana,No,Jewelry,Accessories,50.87,Summer,XL,White,Yes,4,Weekly,4.27,Express,PayPal,Senior,7,Returning
733,21,Female,Ohio,Yes,Shoes,Footwear,15.0,Summer,XL,Gray,No,3,Monthly,3.37,Standard,Debit Card,Young Adult,30,Returning
734,67,Male,Florida,Yes,Scarf,Accessories,69.13,Fall,L,Purple,No,8,Quarterly,3.73,Express,Cash,Senior,90,Returning
735,49,Female,Florida,Yes,Belt,Accessories,62.13,Summer,S,Pink,No,9,Weekly,3.44,Express,Cash,Middle-aged,7,Returning
736,32,Male,Florida,Yes,Belt,Accessories,33.98,Fall,L,Black,No,5,Bi-Weekly,3.35,Express,Debit Card,Adult,14,Returning
737,37,Male,California,No,Pants,Clothing,55.8,Fall,XL,Purple,Yes,9,Monthly,4.08,Standard,PayPal,Adult,30,Returning
738,63,Male,Georgia,No,Boots,Footwear,82.68,Winter,S,Purple,No,6,Quarterly,3.23,Standard,Debit Card,Senior,90,Returning
739,23,Male,Georgia,No,Jacket,Outerwear,80.68,Winter,L,Blue,No,5,Monthly,3.92,Express,PayPal,Young Adult,30,Returning
740,48,Female,Georgia,Yes,T-shirt,Clothing,55.65,Summer,S,Brown,No,9,Bi-Weekly,3.59,Standard,Debit Card,Middle-aged,14,Returning
741,69,Male,Ohio,Yes,Scarf,Accessories,57.18,Fall,S,Brown,Yes,6,Quarterly,4.36,Express,PayPal,Senior,90,Returning
742,61,Female,Arizona,No,Skirt,Clothing,67.42,Fall,S,Pink,Yes,6,Weekly,4.47,Standard,Venmo,Senior,7,Returning
743,35,Male,Arizona,Yes,Pants,Clothing,36.4,Winter,S,Brown,Yes,9,Annually,4.84,Express,Debit Card,Adult,365,Returning
744,55,Female,California,Yes,Jewelry,Accessories,18.57,Summer,L,Red,Yes,5,Annually,4.12,Express,PayPal,Middle-aged,365,Returning
745,63,Male,Texas,No,Belt,Accessories,38.91,Winter,L,Gray,No,3,Quarterly,2.72,Standard,Cash,Senior,90,Returning
746,69,Female,Texas,Yes,Dress,Clothing,56.94,Fall,L,Blue,Yes,10,Monthly,3.54,Standard,PayPal,Senior,30,Returning
747,61,Female,New York,Yes,Jacket,Outerwear,60.65,Spring,L,Blue,No,10,Monthly,4.14,Express,Credit Card,Senior,30,Returning
748,31,Male,Illinois,No,Shirt,Clothing,44.91,Winter,S,White,No,3,Bi-Weekly,4.23,Express,PayPal,Adult,14,Returning
749,31,Male,Illinois,No,Scarf,Accessories,52.31,Spring,S,Red,No,9,Monthly,4.76,Express,Venmo,Adult,30,Returning
750,67,Male,Texas,No,Jacket,Outerwear,36.25,Winter,M,Yellow,No,6,Monthly,4.16,Express,Debit Card,Senior,30,Returning
751,29,Male,Illinois,No,Boots,Footwear,61.3,Spring,L,Blue,Yes,8,Bi-Weekly,4.09,Express,Cash,Adult,14,Returning
752,39,Male,Florida,No,Sunglasses,Accessories,73.61,Spring,XL,Yellow,No,3,Annually,4.01,Express,Debit Card,Adult,365,Returning
753,22,Female,Arizona,Yes,Jewelry,Accessories,67.1,Fall,XL,Yellow,Yes,3,Bi-Weekly,3.87,Express,Venmo,Young Adult,14,Returning
754,65,Male,California,Yes,Jewelry,Accessories,26.3,Fall,M,Gray,No,4,Monthly,2.75,Standard,Debit Card,Senior,30,Returning
755,56,Male,Illinois,No,Blouse,Clothing,50.16,Fall,M,Blue,No,5,Monthly,3.78,Express,Venmo,Middle-aged,30,Returning
756,70,Male,Georgia,No,Sneakers,Footwear,79.22,Winter,L,Brown,No,5,Weekly,3.56,Express,Credit Card,Senior,7,Returning
757,68,Male,Florida,No,Skirt,Clothing,19.43,Fall,S,Green,No,3,Annually,4.03,Standard,PayPal,Senior,365,Returning
758,44,Female,California,Yes,Sneakers,Footwear,74.28,Fall,M,Red,No,7,Bi-Weekly,2.98,Standard,PayPal,Middle-aged,14,Returning
759,69,Male,California,Yes,Coat,Clothing,25.3,Winter,L,Pink,No,5,Weekly,4.16,Express,PayPal,Senior,7,Returning
760,68,Female,New York,No,Shirt,Clothing,64.84,Winter,L,Green,No,6,Weekly,3.69,Express,Credit Card,Senior,7,Returning
761,70,Male,New York,Yes,Sneakers,Footwear,69.77,Summer,M,Blue,No,3,Monthly,3.94,Express,Venmo,Senior,30,Returning
762,34,Male,Washington,No,Jacket,Outerwear,35.31,Winter,M,Red,No,4,Quarterly,3.68,Standard,Venmo,Adult,90,Returning
763,18,Male,Ohio,Yes,Pants,Clothing,57.74,Fall,L,Gray,No,3,Bi-Weekly,3.98,Standard,Cash,Young Adult,14,Returning
764,52,Male,Washington,Yes,Coat,Clothing,65.74,Winter,M,Purple,No,8,Quarterly,3.72,Express,Cash,Middle-aged,90,Returning
765,35,Male,Texas,No,Sweater,Clothing,90.09,Spring,XL,Red,No,4,Bi-Weekly,3.53,Standard,PayPal,Adult,14,Returning
766,39,Male,Arizona,Yes,Pants,Clothing,67.17,Winter,XL,White,No,6,Annually,3.45,Express,Credit Card,Adult,365,Returning
767,27,Male,Montana,Yes,Sweater,Clothing,44.98,Fall,L,Pink,No,4,Annually,3.68,Express,Venmo,Adult,365,Returning
768,69,Male,Florida,No,Skirt,Clothing,62.99,Summer,XL,Red,No,4,Weekly,3.37,Express,Debit Card,Senior,7,Returning
